Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GBOVER,GBUNDER,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,w,x,y,z,
E0,27/11/04,West Brom,Man United,0,3,A,0,0,D,S Bennett,3,18,2,9,13,11,1,8,0,0,0,0,7,3.6,1.53,5.25,3.5,1.6,6,3.5,1.6,4.8,3.5,1.55,6.5,3.6,1.44,6,3.6,1.53,6,3.25,1.53,1.85,1.85,1.95,1.85,1.95,1.85,0.75,1.84,2,1,1.875,2.025,1
E0,28/11/04,Liverpool,Arsenal,2,1,H,1,0,H,A Wiley,11,3,7,2,6,16,6,0,0,2,0,0,3.4,3.25,2.1,3.2,3.2,2.1,3.05,3.25,2.25,2.9,3,2.2,2.75,3.2,2.25,2.9,3.25,2.25,3.1,3.1,2.1,1.9,1.79,2.05,1.75,2,1.8,0.25,2.04,1.8,0.25,2.05,1.85,0.25
E0,28/11/04,Newcastle,Everton,1,1,D,1,0,H,N Barry,19,7,9,3,14,19,8,4,1,3,0,0,1.83,3.25,4.5,1.85,3.2,4,1.91,3.3,4,1.9,3.1,3.5,1.8,3.2,4,1.91,3.25,3.75,1.8,3.1,4,1.85,1.85,1.95,1.85,1.91,1.81,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5
E0,28/11/04,Tottenham,Middlesboro,2,0,H,0,0,D,P Dowd,14,8,9,3,11,13,5,7,1,2,0,1,2.5,3.1,2.8,2.35,3.2,2.75,2.45,3.25,2.75,2.7,3,2.3,2.38,3.2,2.6,2.5,3.2,2.6,2.37,3.1,2.62,1.95,1.75,2,1.8,1.85,1.95,0,1.8,2.04,0,1.825,2.075,0
E0,04/12/04,Arsenal,Birmingham,3,0,H,1,0,H,D Gallagher,7,2,4,1,7,15,4,2,0,1,0,0,1.33,4.5,9.5,1.3,4.5,9,1.35,4.4,9,1.35,4,7,1.29,4.33,9,1.3,4.5,9.5,1.28,4.5,8,1.75,1.95,1.85,1.95,1.85,1.95,-1.25,1.92,1.92,-1.25,1.95,1.95,-1.25
E0,04/12/04,Aston Villa,Liverpool,1,1,D,1,1,D,M Halsey,3,12,2,7,10,10,3,9,1,0,0,0,2.5,3.2,2.75,2.3,3.1,2.9,2.5,3.1,2.8,2.5,3,2.5,2.38,3.2,2.6,2.38,3.2,2.75,2.4,3.1,2.6,2.05,1.65,2.2,1.65,1.75,2.05,0,1.78,2.06,0,2.125,1.775,-0.25
E0,04/12/04,Blackburn,Tottenham,0,1,A,0,0,D,M Dean,12,10,7,8,11,11,7,5,3,1,0,0,2.5,3.2,2.75,2.5,3,2.7,2.45,3.15,2.85,2.3,3,2.7,2.25,3.2,2.75,2.38,3.2,2.75,2.37,3,2.7,1.95,1.75,2.1,1.7,1.77,2.05,0,1.76,2.08,0,2.125,1.775,-0.25
E0,04/12/04,Chelsea,Newcastle,4,0,H,0,0,D,R Styles,14,9,9,5,12,15,3,2,1,2,0,0,1.44,4,7.5,1.5,3.5,6.75,1.5,3.7,7,1.4,3.9,6,1.4,3.75,7,1.44,3.8,7,1.44,3.6,6.5,1.9,1.79,2.05,1.75,1.9,1.9,-1,1.98,1.94,-1,1.975,1.925,-1
E0,04/12/04,Everton,Bolton,3,2,H,1,1,D,H Webb,12,10,3,6,14,18,4,4,0,3,0,0,2,3.2,3.75,2.15,3.1,3.2,2.1,3.2,3.4,1.9,3.1,3.5,1.91,3.2,3.5,2,3.2,3.5,2,2.87,3.6,2,1.71,2.2,1.65,1.85,1.95,-0.25,1.9,1.94,-0.25,1.85,2.05,-0.25
E0,04/12/04,Man United,Southampton,3,0,H,0,0,D,B Knight,34,4,14,0,5,10,16,2,0,1,0,0,1.22,5.5,13,1.22,5.5,9.75,1.25,5.3,11,1.2,5,10,1.2,5,11,1.25,5,10.5,1.22,5,9.5,1.71,2,1.75,2.05,1.8,2,-1.5,1.82,2.02,-1.5,1.8,2.1,-1.5
E0,04/12/04,Norwich,Fulham,0,1,A,0,1,A,A Wiley,10,15,4,9,22,22,5,4,1,3,0,0,2.37,3.25,2.87,2.45,3.1,2.7,2.4,3.1,2.95,2.2,3,2.9,2.2,3.25,2.75,2.3,3.2,2.88,2.3,3,2.8,2,1.71,2,1.8,1.8,2,0,2.04,1.8,-0.25,1.75,2.15,0
E0,04/12/04,Portsmouth,West Brom,3,2,H,1,2,A,P Walton,14,10,10,4,14,14,8,3,0,2,0,0,1.83,3.3,4.33,1.75,3.2,4.6,1.9,3.25,4.1,1.8,3.1,3.8,1.62,3.5,4.5,1.8,3.25,4.33,1.83,2.87,4.33,1.95,1.75,2,1.8,1.9,1.81,-0.5,1.98,1.86,-0.5,2,1.9,-0.5
E0,05/12/04,Crystal Palace,Charlton,0,1,A,0,0,D,M Messias,5,11,3,7,16,14,5,3,2,3,0,0,2.37,3.2,2.9,2.4,3.2,2.7,2.4,3.15,2.9,2.3,3,2.7,2.38,3.2,2.6,2.38,3.2,2.75,2.3,3.1,2.75,1.95,1.75,2.1,1.7,1.8,2,0,1.8,2.04,0,1.825,2.075,0
E0,06/12/04,Middlesboro,Man City,3,2,H,1,1,D,G Poll,11,9,7,6,14,18,6,4,0,3,0,0,1.83,3.25,4.5,1.85,3.2,4,1.9,3.25,4.1,1.85,3.1,3.6,1.8,3.2,4,1.83,3.2,4.2,1.83,3.2,3.75,1.95,1.75,2.05,1.75,1.9,1.81,-0.5,1.98,1.86,-0.5,2,1.9,-0.5
E0,11/12/04,Crystal Palace,Blackburn,0,0,D,0,0,D,A Wiley,8,16,1,8,19,20,2,1,3,3,0,1,2.3,3.25,3,2.15,3.15,3.15,2.4,3.15,2.9,2.4,3,2.6,2.2,3.2,2.8,2.3,3.2,3,2.25,3.2,2.75,2,1.71,2.15,1.66,2.05,1.75,-0.25,2.06,1.78,-0.25,2.1,1.8,-0.25
E0,11/12/04,Everton,Liverpool,1,0,H,0,0,D,S Bennett,6,16,2,5,12,14,2,7,2,3,0,0,2.6,3.2,2.62,2.55,3.15,2.55,2.6,3,2.75,2.5,3,2.5,2.38,3,2.75,2.5,3.2,2.7,2.5,3.1,2.5,2,1.71,2.2,1.65,1.9,1.9,0,1.96,1.88,0,2,1.9,0
E0,11/12/04,Man City,Tottenham,0,1,A,0,0,D,D Gallagher,8,5,3,2,8,9,6,2,1,2,0,0,2.1,3.25,3.4,2,3.2,3.45,2.15,3.25,3.25,2.2,3,2.9,2.1,3.2,3,2.1,3.25,3.4,2.15,3.2,2.9,2.05,1.65,2.2,1.65,1.85,1.95,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25
E0,11/12/04,Newcastle,Portsmouth,1,1,D,1,1,D,M Riley,15,6,2,3,12,15,6,2,1,2,0,0,1.57,3.5,6.5,1.6,3.6,5,1.57,3.5,6.5,1.6,3.4,4.6,1.57,3.5,5,1.57,3.6,6,1.57,3.3,5.5,1.71,2,1.8,2,1.85,1.95,-1,1.86,1.98,-1,1.875,2.025,-1
E0,11/12/04,Norwich,Bolton,3,2,H,1,2,A,B Knight,9,4,4,3,10,26,4,4,1,3,0,0,2.75,3.2,2.5,2.55,3.15,2.55,2.65,3.2,2.55,2.5,3,2.5,2.5,3.2,2.5,2.6,3.2,2.6,2.6,3.1,2.4,1.95,1.75,2,1.8,1.75,2,0.25,2.06,1.78,0,2.125,1.775,0
E0,11/12/04,Southampton,Middlesboro,2,2,D,1,0,H,N Barry,16,15,5,7,11,12,4,6,1,1,0,0,2.87,3.2,2.4,2.9,3.2,2.25,2.85,3.2,2.4,2.7,3,2.3,2.75,3.2,2.25,2.88,3.2,2.4,2.8,3.2,2.2,1.95,1.75,2.1,1.7,2.05,1.75,0,2.1,1.74,0,2.125,1.775,0
E0,11/12/04,West Brom,Charlton,0,1,A,0,1,A,C Foy,7,8,4,2,16,13,6,6,0,0,0,0,2.5,3.1,2.8,2.2,3.2,3,2.5,3.2,2.7,2.5,3,2.5,2.5,3.2,2.5,2.5,3.2,2.7,2.5,3.1,2.5,1.95,1.75,2.15,1.66,1.75,2.05,0,1.72,2.12,0,1.775,2.125,0
E0,12/12/04,Arsenal,Chelsea,2,2,D,2,1,H,G Poll,10,10,5,5,11,17,4,6,1,3,0,0,2.5,3.1,2.8,2.25,3.15,2.95,2.7,3.33,3,2.4,2.9,2.7,2.5,2.88,2.62,2.5,3.1,2.8,2.3,3,2.8,1.95,1.75,2.1,1.7,1.97,1.83,-0.25,2.14,1.78,-0.25,2.125,1.775,-0.25
E0,12/12/04,Aston Villa,Birmingham,1,2,A,0,2,A,S Dunn,9,9,3,5,9,28,6,0,2,4,0,0,2,3.1,4,1.9,3.2,3.8,1.97,3.3,3.75,1.9,3.1,3.5,1.8,3.2,4,1.91,3.25,4,1.83,3,4,2.05,1.65,2.25,1.61,1.97,1.76,-0.5,1.98,1.86,-0.5,1.975,1.925,-0.5
E0,13/12/04,Fulham,Man United,1,1,D,0,1,A,P Dowd,7,14,3,6,15,11,6,7,2,1,0,0,6.5,3.5,1.57,5.2,3.5,1.6,5.75,3.6,1.6,4.6,3.4,1.6,6.5,3.6,1.44,5.5,3.6,1.62,5.5,3.5,1.53,1.85,1.85,1.9,1.9,1.75,2,1,,,,2.175,1.725,0.75
E0,14/12/04,Liverpool,Portsmouth,1,1,D,0,0,D,M Clattenburg,12,7,7,4,6,9,6,4,0,0,0,0,1.44,4,7.5,1.45,3.7,7,1.47,3.75,7.5,1.45,3.8,5.4,1.44,3.6,6.5,1.5,3.75,7,1.5,3.4,6,1.9,1.79,1.95,1.85,2,1.8,-1.25,1.94,1.9,-1.25,1.95,1.95,-1.25
E0,18/12/04,Birmingham,West Brom,4,0,H,3,0,H,M Riley,7,11,5,9,14,20,2,2,0,4,0,0,1.8,3.1,5,1.7,3.2,5,1.8,3.25,4.7,1.8,3.1,3.8,1.73,3.2,4.33,1.73,3.3,5,1.8,3,4.2,2.05,1.65,2.15,1.66,1.95,1.85,-0.75,1.96,1.88,-0.75,2,1.9,-0.75
E0,18/12/04,Blackburn,Everton,0,0,D,0,0,D,M Halsey,13,5,9,2,25,21,7,3,1,2,0,0,2.75,3.2,2.5,2.9,3.2,2.25,2.85,3.25,2.4,2.7,3,2.3,2.8,3.2,2.2,2.88,3.2,2.38,2.8,3.1,2.25,2.05,1.65,2.15,1.66,2,1.8,0,2.02,1.82,0,2.1,1.8,0
E0,18/12/04,Bolton,Man City,0,1,A,0,0,D,U Rennie,14,6,6,2,17,12,8,1,0,0,0,0,2.2,3.2,3.25,2.1,3.2,3.2,2.2,3.25,3.2,2.1,3,3.1,2,3.2,3.2,2.1,3.25,3.4,2,3.2,3.2,2,1.71,2,1.8,1.85,1.95,-0.25,1.84,2,-0.25,1.825,2.075,-0.25
E0,18/12/04,Chelsea,Norwich,4,0,H,3,0,H,M Dean,12,1,8,0,12,11,7,3,0,0,0,0,1.16,6.5,15,1.2,5.4,12,1.2,5.5,16,1.22,4.8,9.5,1.17,5.5,12,1.17,6,17,1.16,5.5,12,1.65,2.05,1.7,2.1,1.8,2,-1.75,1.84,2,-1.75,1.85,2.05,-1.75
E0,18/12/04,Man United,Crystal Palace,5,2,H,2,1,H,S Dunn,19,4,14,3,12,8,15,3,0,1,0,0,1.22,5.5,13,1.2,5.4,12,1.23,5.25,13,1.22,4.8,9.5,1.17,5.5,12,1.22,5.5,12,1.22,4.8,10,1.6,2.15,1.75,2.05,1.9,1.9,-1.75,1.92,2,-1.75,1.9,2,-1.75
E0,18/12/04,Middlesboro,Aston Villa,3,0,H,1,0,H,A D'Urso,9,14,8,6,6,18,5,6,0,1,0,0,1.9,3.1,4.33,2,3.15,3.5,2,3.3,3.6,1.9,3.1,3.5,1.83,3.2,3.75,1.91,3.25,4,1.9,3.2,3.5,1.95,1.75,2.05,1.75,2,1.72,-0.5,2,1.84,-0.5,1.725,2.175,-0.25
E0,18/12/04,Tottenham,Southampton,5,1,H,3,0,H,P Dowd,18,7,12,4,9,13,6,3,0,2,0,0,1.72,3.4,5,1.75,3.25,4.5,1.75,3.25,5,1.7,3.2,4.2,1.62,3.25,5,1.73,3.3,5,1.72,3.25,4.2,1.95,1.75,2,1.8,1.75,1.97,-0.5,2.06,1.78,-0.75,2.1,1.8,-0.75
E0,19/12/04,Liverpool,Newcastle,3,1,H,2,1,H,G Poll,15,7,5,3,12,19,5,5,0,3,0,1,1.9,3.1,4.33,1.75,3.25,4.5,1.91,3.2,4.2,1.75,3.2,4,1.73,3.4,4,1.83,3.25,4.33,1.83,3.2,3.75,1.95,1.75,2.05,1.75,1.91,1.82,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5
E0,19/12/04,Portsmouth,Arsenal,0,1,A,0,0,D,H Webb,11,13,5,5,13,9,5,7,0,1,0,0,6.5,3.5,1.57,5.25,3.5,1.6,6,3.5,1.6,4.4,3.3,1.65,5,3.5,1.57,6,3.4,1.62,5.5,3.5,1.53,1.85,1.85,1.8,2,1.9,1.9,1,1.92,1.92,1,1.9,2,1
E0,20/12/04,Charlton,Fulham,2,1,H,1,0,H,S Bennett,8,6,5,4,14,16,5,3,1,2,0,0,2,3.2,3.75,2,3.15,3.5,2.05,3.2,3.6,2.1,3,3.1,1.91,3.2,3.5,2.1,3.25,3.4,1.9,3.2,3.5,2.05,1.65,2.1,1.7,1.7,2.05,-0.25,2.1,1.75,-0.5,1.875,2.025,-0.25
E0,26/12/04,Arsenal,Fulham,2,0,H,1,0,H,B Knight,11,2,8,1,12,9,7,6,1,2,0,0,1.25,5,13,1.25,5,10,1.26,5,12,1.25,4.5,9,1.25,4.5,10,1.29,4.75,11,1.22,5,9.5,2.15,1.6,1.61,2.25,1.8,2,-1.5,1.86,1.98,-1.5,1.85,2.05,-1.5
E0,26/12/04,Birmingham,Middlesboro,2,0,H,2,0,H,S Bennett,11,9,10,6,17,9,5,3,1,0,0,0,2.62,3.2,2.62,2.4,3.1,2.75,2.55,3.25,2.65,2.4,2.9,2.7,2.38,3,2.75,2.6,3.2,2.6,2.5,3.1,2.5,1.75,1.95,2.05,1.75,1.8,2,0,1.82,2.02,0,1.825,2.075,0
E0,26/12/04,Blackburn,Newcastle,2,2,D,1,2,A,M Messias,21,5,11,3,18,19,7,5,1,2,0,0,2.6,3.25,2.6,2.4,3.1,2.75,2.6,3.2,2.6,2.4,2.9,2.7,2.5,3.2,2.5,2.6,3.2,2.6,2.62,3.1,2.37,1.79,1.9,2,1.8,1.85,1.95,0,1.88,1.96,0,1.925,1.975,0
E0,26/12/04,Chelsea,Aston Villa,1,0,H,1,0,H,P Walton,14,9,7,7,12,13,6,3,3,3,0,0,1.3,4.5,12,1.3,4.5,9,1.3,4.75,10,1.27,4.3,8.5,1.3,4,9,1.29,4.75,11,1.28,4.33,8.5,2.05,1.65,1.7,2.1,1.85,1.95,-1.5,1.88,2.04,-1.5,1.9,2,-1.5
E0,26/12/04,Crystal Palace,Portsmouth,0,1,A,0,0,D,N Barry,18,11,10,6,10,14,9,7,0,2,0,0,2.5,3.2,2.75,2.35,3.15,2.8,2.5,3.2,2.72,2.4,2.9,2.7,2.38,3.2,2.6,2.4,3.25,2.8,2.37,3.1,2.62,1.75,1.95,2.1,1.7,1.8,2,0,1.8,2.04,0,1.825,2.075,0
E0,26/12/04,Everton,Man City,2,1,H,1,1,D,P Dowd,9,10,6,6,14,21,4,4,1,2,0,1,1.9,3.25,4,1.8,3.2,4.3,1.95,3.25,3.9,1.85,3.1,3.6,1.8,3.2,4,1.91,3.25,4,1.83,3.2,3.75,1.71,2,2.3,1.6,1.95,1.77,-0.5,2.06,1.78,-0.5,2.1,1.8,-0.5
E0,26/12/04,Man United,Bolton,2,0,H,1,0,H,D Gallagher,14,8,7,1,12,14,9,0,0,0,0,0,1.28,5,10,1.35,4.2,8.25,1.33,4.5,9.5,1.35,4,7,1.29,4.33,9,1.33,4.5,9,1.33,4,8,2.15,1.6,1.6,2.3,1.95,1.85,-1.5,2.02,1.82,-1.5,1.775,2.125,1.25
E0,26/12/04,Norwich,Tottenham,0,2,A,0,0,D,M Riley,13,16,8,9,11,9,10,8,1,0,0,0,3,3.25,2.3,2.75,3.1,2.4,2.85,3.25,2.4,2.9,3,2.2,2.75,3.2,2.25,2.9,3.25,2.3,2.75,3.2,2.25,1.71,2,2.1,1.7,2.1,1.75,0,2.12,1.72,0,1.925,1.925,0.25
E0,26/12/04,Southampton,Charlton,0,0,D,0,0,D,S Dunn,12,15,4,5,7,12,5,11,1,0,0,0,2.6,3.25,2.6,2.25,3.1,3,2.4,3.25,2.85,2.4,2.9,2.7,2.4,3.25,2.5,2.4,3.25,2.8,2.37,3.1,2.62,1.75,1.95,2.05,1.75,1.75,2.1,0,1.74,2.1,0,1.725,2.175,0
E0,26/12/04,West Brom,Liverpool,0,5,A,0,1,A,R Styles,2,16,1,8,12,13,4,11,0,0,1,0,5.5,3.4,1.66,5.15,3.3,1.65,5.75,3.3,1.67,4.2,3.2,1.7,6,3.4,1.5,6,3.6,1.57,4.5,3.3,1.66,1.75,1.95,2.05,1.75,2,1.8,0.75,2.06,1.78,0.75,2.075,1.825,0.75
E0,28/12/04,Aston Villa,Man United,0,1,A,0,1,A,G Poll,8,15,6,7,14,10,6,9,0,3,0,0,4.75,3.5,1.72,4,3.2,1.85,4.5,3.3,1.8,4.2,3.2,1.7,4,3.4,1.73,4.2,3.4,1.83,3.75,3.3,1.8,2,1.71,2,1.8,1.9,1.8,0.5,2.08,1.76,0.5,2.1,1.8,0.5
E0,28/12/04,Bolton,Blackburn,0,1,A,0,1,A,R Styles,13,7,5,5,13,10,5,1,2,2,0,0,2,3.2,3.75,1.9,3.05,4,1.95,3.3,3.75,2.2,2.9,3,1.91,3.2,3.5,1.91,3.25,4,1.9,3.2,3.5,2,1.71,2.05,1.75,2,1.74,-0.5,2.06,1.78,-0.5,2.125,1.775,-0.5
E0,28/12/04,Charlton,Everton,2,0,H,0,0,D,M Riley,12,5,8,3,13,11,8,2,0,0,0,1,2.62,3.2,2.6,2.5,3.2,2.55,2.6,3.25,2.6,2.5,3,2.5,2.25,3.2,2.75,2.6,3.2,2.6,2.5,3.1,2.5,2.05,1.65,2.2,1.65,1.8,2,0,1.8,2.04,0,2.15,1.75,-0.25
E0,28/12/04,Fulham,Birmingham,2,3,A,1,2,A,M Clattenburg,10,6,7,5,9,13,7,3,1,0,0,0,2.37,3.2,2.9,2.2,3.1,3.1,2.3,3.2,3,2.4,2.9,2.7,2.2,3.2,2.8,2.3,3.25,3,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.7,2.05,0,2.06,1.78,-0.25,2.1,1.8,-0.25
E0,28/12/04,Liverpool,Southampton,1,0,H,1,0,H,M Halsey,19,3,11,2,6,12,7,3,0,3,0,0,1.36,4.33,9,1.3,4.5,9,1.36,4.33,9,1.35,4,7,1.33,3.75,9,1.36,4.2,9,1.36,3.75,8,1.71,2,1.8,2,1.91,1.65,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5
E0,28/12/04,Man City,West Brom,1,1,D,1,0,H,A D'Urso,11,0,4,0,7,10,11,0,0,0,0,1,1.53,3.75,6.5,1.5,3.55,6.5,1.53,3.6,6.75,1.55,3.5,4.8,1.53,3.5,5.5,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,2,1.8,-1.25,2.02,1.82,-1.25,1.75,2.15,-1
E0,28/12/04,Middlesboro,Norwich,2,0,H,0,0,D,H Webb,17,10,11,2,13,10,8,4,1,1,0,0,1.5,3.75,7,1.45,3.6,7.5,1.5,3.7,7,1.45,3.8,5.4,1.5,3.4,6,1.5,3.75,7,1.44,3.6,6.5,1.79,1.9,1.85,1.95,2.02,1.72,-1.25,1.74,2.1,-1,1.775,2.125,-1
E0,28/12/04,Portsmouth,Chelsea,0,2,A,0,0,D,A Wiley,4,12,2,9,12,15,5,4,1,3,0,0,6.5,3.75,1.53,6,3.45,1.55,6.75,3.5,1.55,4.6,3.4,1.6,6.5,3.6,1.44,6.5,3.6,1.53,6,3.4,1.5,1.9,1.79,1.85,1.95,1.9,1.9,1,1.88,1.96,1,1.9,2,1
E0,28/12/04,Tottenham,Crystal Palace,1,1,D,0,0,D,U Rennie,17,11,14,7,10,15,5,6,1,0,0,0,1.57,3.5,6.5,1.45,3.7,6.75,1.55,3.5,6.75,1.65,3.3,4.4,1.57,3.5,5,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,1.8,2,-1,1.86,1.98,-1,1.85,2.05,-1
E0,29/12/04,Newcastle,Arsenal,0,1,A,0,1,A,S Bennett,9,13,5,6,10,21,4,8,1,4,0,0,3.75,3.5,1.9,4.3,3.2,1.8,4,3.3,1.9,3.5,3.1,1.9,3.5,3.4,1.83,3.75,3.4,1.91,3.75,3.3,1.8,1.79,1.9,1.8,2,1.81,1.9,0.5,1.96,1.88,0.5,1.95,1.95,0.5
E0,01/01/05,Aston Villa,Blackburn,1,0,H,0,0,D,H Webb,11,9,3,4,9,9,6,7,1,0,0,0,1.9,3.1,4.33,1.75,3.2,4.6,1.8,3.4,4.33,2,3.1,3.2,1.8,3.2,4,1.8,3.3,4.5,1.8,3.3,3.75,2.05,1.65,2.2,1.61,1.8,1.9,-0.5,1.98,1.86,-0.5,2.025,1.875,-0.5
E0,01/01/05,Bolton,West Brom,1,1,D,0,1,A,M Dean,25,11,15,7,13,15,7,3,0,1,0,0,1.66,3.4,5.5,1.55,3.5,5.75,1.65,3.5,5.25,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.4,5.5,1.61,3.3,5,1.9,1.79,2.05,1.75,1.8,2,-0.75,2.02,1.82,-1,1.8,2.1,-0.75
E0,01/01/05,Charlton,Arsenal,1,3,A,1,1,D,M Halsey,7,8,4,5,13,15,1,2,1,1,0,0,6,3.4,1.61,7,3.7,1.45,6,3.5,1.6,4.6,3.4,1.6,6,3.4,1.5,6,3.6,1.57,5.5,3.3,1.57,1.75,1.95,1.85,1.95,1.8,2,1,1.76,2.08,1,1.8,2.1,1
E0,01/01/05,Fulham,Crystal Palace,3,1,H,1,1,D,D Gallagher,12,7,6,3,11,18,4,2,1,3,0,0,2,3.2,3.75,1.85,3.2,4,1.9,3.3,4,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,4,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.9,1.81,-0.5,1.96,1.88,-0.5,2,1.9,-0.5
E0,01/01/05,Liverpool,Chelsea,0,1,A,0,0,D,M Riley,14,8,7,7,14,16,3,2,2,2,0,0,3.1,3.2,2.25,3.1,3.1,2.2,2.95,3.25,2.3,2.9,3,2.2,2.75,3.2,2.25,3.1,3.25,2.2,2.8,3.2,2.2,2.15,1.6,2.15,1.66,1.85,1.95,0.25,1.84,2,0.25,1.875,2.025,0.25
E0,01/01/05,Man City,Southampton,2,1,H,2,0,H,C Foy,15,6,8,1,12,9,9,8,0,0,0,0,1.72,3.4,5,1.75,3.25,4.5,1.73,3.4,4.8,1.7,3.2,4.2,1.67,3.25,4.5,1.73,3.4,4.75,1.7,3.3,4.33,2,1.71,2.05,1.75,1.95,1.85,-0.75,2,1.84,-0.75,2.05,1.85,-0.75
E0,01/01/05,Middlesboro,Man United,0,2,A,0,1,A,A Wiley,6,13,2,7,13,9,10,4,1,0,0,0,3.5,3.2,2.1,3.6,3.2,1.95,3.4,3.25,2.1,2.9,3,2.2,3.2,3.2,2,3.4,3.25,2.1,3,3.2,2.1,2,1.71,2.05,1.75,1.9,1.8,0.25,1.78,2.06,0.5,1.8,2.1,0.5
E0,01/01/05,Newcastle,Birmingham,2,1,H,2,0,H,R Styles,8,10,4,8,8,14,6,5,1,2,0,0,1.9,3.1,4.33,1.8,3.2,4.3,1.87,3.4,4,1.9,3.1,3.5,1.83,3.2,3.75,1.85,3.4,4,1.9,3.2,3.5,1.95,1.75,1.95,1.85,1.87,1.84,-0.5,1.94,1.9,-0.5,2.025,1.875,-0.5
E0,01/01/05,Portsmouth,Norwich,1,1,D,0,1,A,P Dowd,14,6,6,5,13,6,7,5,3,0,0,1,1.66,3.4,5.5,1.6,3.4,5.5,1.68,3.3,5.5,1.65,3.3,4.4,1.62,3.25,5,1.7,3.4,5,1.7,3.3,4.33,1.95,1.75,2,1.8,1.8,2,-0.75,1.82,2.02,-0.75,1.85,2.05,-0.75
E0,01/01/05,Tottenham,Everton,5,2,H,2,1,H,S Dunn,14,6,12,3,8,13,6,4,0,0,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.25,3.05,2.1,3,3.1,2.2,3.2,2.8,2.3,3.2,3,2.25,3.2,2.75,2.05,1.65,2.1,1.7,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25
E0,03/01/05,Blackburn,Charlton,1,0,H,1,0,H,A Wiley,16,9,11,6,11,14,6,8,2,3,0,0,2.3,3.2,2.7,2.25,3,3.1,2.3,3.3,2.9,2.1,3,3.1,2.25,3.2,2.75,2.38,3.2,2.88,2.3,3.2,2.62,2.05,1.65,,,2.3,1.54,-0.5,1.9,1.94,-0.25,1.9,2,-0.25
E0,03/01/05,Crystal Palace,Aston Villa,2,0,H,1,0,H,A D'Urso,14,12,9,6,8,14,7,7,2,3,0,0,2.5,3.2,2.5,2.75,3.1,2.4,2.65,3.3,2.5,2.5,3,2.5,2.5,3.25,2.4,2.7,3.2,2.5,2.5,3.25,2.4,2.05,1.65,,,1.47,2.5,0.5,2.06,1.78,0,2.05,1.85,0
E0,03/01/05,Norwich,Liverpool,1,2,A,0,0,D,H Webb,7,11,4,6,16,19,5,2,2,3,0,0,4.33,3.4,1.66,5,3.2,1.7,5.5,3.4,1.65,4.2,3.2,1.7,4.33,3.2,1.73,5.5,3.4,1.67,5,3.1,1.66,1.95,1.75,,,2.1,1.65,0.5,2,1.84,0.75,2.1,1.8,0.75
E0,03/01/05,West Brom,Newcastle,0,0,D,0,0,D,N Barry,8,12,5,7,9,7,1,6,2,0,0,0,3.6,3.4,1.83,3.75,3.25,1.9,3.95,3.3,1.9,3.5,3.1,1.9,3.4,3.25,1.91,4,3.25,1.91,3.5,3.2,1.9,1.85,1.85,,,1.8,1.9,0.5,1.94,1.9,0.5,1.975,1.925,0.5
E0,04/01/05,Arsenal,Man City,1,1,D,0,1,A,R Styles,13,5,9,4,10,13,12,5,3,3,0,0,1.28,4.5,9,1.3,4.5,9,1.3,4.75,10,1.25,4.5,9,1.22,5,10,1.29,5,10,1.25,5,8,1.65,2.05,1.75,2.05,1.3,3.22,-0.5,1.96,1.88,-1.5,2,1.9,-1.5
E0,04/01/05,Birmingham,Bolton,1,2,A,0,1,A,U Rennie,14,11,8,6,12,12,6,5,2,2,0,0,1.8,3.25,4,1.85,3.2,4,1.85,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.83,3.4,4.2,1.8,3.3,3.75,2.05,1.65,2.15,1.66,1.85,1.87,-0.5,1.92,1.92,-0.5,1.925,1.975,-0.5
E0,04/01/05,Chelsea,Middlesboro,2,0,H,2,0,H,S Bennett,14,2,10,1,15,9,4,3,2,1,0,0,1.36,4,7.5,1.45,3.7,7,1.37,4.2,9,1.4,3.9,6,1.3,4.33,8,1.36,4.33,8.5,1.36,3.75,8,1.95,1.75,1.95,1.85,1.93,1.64,-1.5,1.84,2,-1.25,1.85,2.05,-1.25
